VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type
2,09/24/2018 01:43:50 PM,09/24/2018 02:02:10 PM,N,1,33,89,1,5.51,20,0,0.5,0,0,,0.3,20.8,2,1
2,09/24/2018 01:43:55 PM,09/24/2018 02:20:01 PM,N,1,41,186,1,6.41,27.5,0,0.5,0,0,,0.3,28.3,1,1
2,09/24/2018 01:43:59 PM,09/24/2018 01:52:30 PM,N,5,197,203,1,6.09,26,0,0,5.2,0,,0,31.2,1,2
2,09/24/2018 01:43:59 PM,09/24/2018 01:57:57 PM,N,1,75,244,1,4.55,15.5,0,0.5,0,0,,0.3,16.3,2,1
1,09/24/2018 01:43:59 PM,09/24/2018 01:44:08 PM,N,1,145,145,1,0,2.5,0,0.5,0,0,,0.3,3.3,3,1
2,09/24/2018 01:44:00 PM,09/24/2018 01:53:59 PM,N,1,130,10,1,1.87,9,0,0.5,1.96,0,,0.3,11.76,1,1
2,09/24/2018 01:44:01 PM,09/24/2018 01:45:47 PM,N,1,179,7,1,0.38,3.5,0,0.5,0,0,,0.3,4.3,2,1
2,09/24/2018 01:44:01 PM,09/24/2018 01:50:50 PM,N,1,244,244,1,0.35,6,0,0.5,0,0,,0.3,6.8,2,1
2,09/24/2018 01:44:09 PM,09/24/2018 01:51:09 PM,N,1,65,40,1,0.92,6,0,0.5,0,0,,0.3,6.8,2,1
2,09/24/2018 01:44:17 PM,09/24/2018 01:48:25 PM,N,1,95,95,1,0.82,5,0,0.5,1.74,0,,0.3,7.54,1,1
2,09/24/2018 01:44:22 PM,09/24/2018 01:53:00 PM,N,1,223,70,1,2.79,10.5,0,0.5,0,0,,0.3,11.3,2,1
2,09/24/2018 01:44:25 PM,09/24/2018 01:50:48 PM,N,1,75,263,1,1.18,6.5,0,0.5,1.46,0,,0.3,8.76,1,1
2,09/24/2018 01:44:29 PM,09/24/2018 01:53:40 PM,N,1,75,236,1,0.78,7,0,0.5,0,0,,0.3,7.8,2,1
2,09/24/2018 01:44:30 PM,09/24/2018 02:10:02 PM,N,1,33,229,1,7.55,26.5,0,0.5,2.88,0,,0.3,30.18,1,1
1,09/24/2018 01:44:39 PM,09/24/2018 01:44:43 PM,N,1,145,145,1,0,2.5,0,0.5,0,0,,0.3,3.3,3,1
2,09/24/2018 01:44:41 PM,09/24/2018 02:33:39 PM,N,1,130,152,1,14.6,47,0,0.5,10.71,5.76,,0.3,64.27,1,1
2,09/24/2018 01:44:41 PM,09/24/2018 01:53:17 PM,N,1,51,51,1,1.27,8,0,0.5,0,0,,0.3,8.8,1,1
2,09/24/2018 01:44:41 PM,09/24/2018 02:07:02 PM,N,1,41,167,1,3.47,16.5,0,0.5,0,0,,0.3,17.3,2,1
2,09/24/2018 01:44:42 PM,09/24/2018 01:53:13 PM,N,1,82,157,1,1.56,7.5,0,0.5,0,0,,0.3,8.3,2,1
2,09/24/2018 01:44:46 PM,09/24/2018 01:53:26 PM,N,1,74,75,6,1.22,7.5,0,0.5,0,0,,0.3,8.3,1,1
2,09/24/2018 01:44:58 PM,09/24/2018 01:46:44 PM,N,1,166,41,1,0.31,3.5,0,0.5,2,0,,0.3,6.3,1,1
2,09/24/2018 01:44:59 PM,09/24/2018 01:53:25 PM,N,1,223,223,1,1.1,7,0,0.5,0,0,,0.3,7.8,2,1
2,09/24/2018 01:45:01 PM,09/24/2018 01:58:15 PM,N,5,95,198,1,5.16,17.05,0,0.5,0,0,,0,17.55,1,2
2,09/24/2018 01:45:07 PM,09/24/2018 01:52:55 PM,N,1,42,42,1,1.34,7.5,0,0.5,0,0,,0.3,8.3,2,1
2,09/24/2018 01:45:07 PM,09/24/2018 01:51:16 PM,N,1,41,74,5,0.89,6,0,0.5,0,0,,0.3,6.8,2,1
1,09/24/2018 01:45:09 PM,09/24/2018 01:55:59 PM,N,1,152,143,1,3.8,13.5,0,0.5,3,0,,0.3,17.3,1,1
2,09/24/2018 01:45:15 PM,09/24/2018 02:32:01 PM,N,1,75,89,1,15,48.5,0,0.5,0,0,,0.3,49.3,1,1
2,09/24/2018 01:45:19 PM,09/24/2018 01:49:50 PM,N,1,75,41,1,0.95,5.5,0,0.5,0,0,,0.3,6.3,2,1
2,09/24/2018 01:45:19 PM,09/24/2018 01:51:26 PM,N,1,166,42,1,0.45,5.5,0,0.5,0,0,,0.3,6.3,2,1
2,09/24/2018 01:45:20 PM,09/24/2018 01:48:04 PM,N,1,25,25,1,0.63,4.5,0,0.5,0,0,,0.3,5.3,1,1
1,09/24/2018 01:45:25 PM,09/24/2018 01:45:41 PM,N,1,145,145,1,0,2.5,0,0.5,0,0,,0.3,3.3,3,1
2,09/24/2018 01:45:26 PM,09/24/2018 01:46:36 PM,N,1,82,82,1,0.15,3,0,0.5,0,0,,0.3,3.8,2,1
2,09/24/2018 01:45:29 PM,09/24/2018 02:06:44 PM,N,1,181,114,1,4.13,18,0,0.5,0,0,,0.3,18.8,2,1
1,09/24/2018 01:45:31 PM,09/24/2018 01:50:54 PM,N,1,83,82,1,0.6,5,0,0.5,0.87,0,,0.3,6.67,1,1
2,09/24/2018 01:45:34 PM,09/24/2018 02:15:53 PM,N,1,37,80,1,2.51,17.5,0,0.5,0,0,,0.3,18.3,2,1
1,09/24/2018 01:45:35 PM,09/24/2018 02:07:15 PM,N,1,74,244,1,3.1,15.5,0,0.5,0,0,,0.3,16.3,2,1
2,09/24/2018 01:45:35 PM,09/24/2018 02:35:20 PM,N,1,252,4,1,14.13,48,0,0.5,0,5.76,,0.3,54.56,1,1
1,09/24/2018 01:45:39 PM,09/24/2018 01:54:35 PM,N,1,61,61,1,1.6,8.5,0,0.5,0,0,,0.3,9.3,2,1
2,09/24/2018 01:45:40 PM,09/24/2018 01:51:55 PM,N,1,65,97,1,0.74,5.5,0,0.5,0,0,,0.3,6.3,2,1
2,09/24/2018 01:45:40 PM,09/24/2018 02:13:23 PM,N,1,74,224,1,6.75,25,0,0.5,0,0,,0.3,25.8,2,1
2,09/24/2018 01:45:48 PM,09/24/2018 01:52:58 PM,N,1,43,151,1,1.2,7,0,0.5,1.56,0,,0.3,9.36,1,1
2,09/24/2018 01:45:53 PM,09/24/2018 01:55:14 PM,N,1,75,237,1,1.33,8,0,0.5,0,0,,0.3,8.8,2,1
2,09/24/2018 01:45:56 PM,09/24/2018 01:47:25 PM,N,1,52,52,3,0.25,3,0,0,0,0,,0,3,2,2
2,09/24/2018 01:45:58 PM,09/24/2018 02:08:21 PM,N,1,188,39,1,4.04,17.5,0,0.5,0,0,,0.3,18.3,1,1
2,09/24/2018 01:46:00 PM,09/24/2018 02:06:28 PM,N,1,130,129,1,7.02,23,0,0.5,0,0,,0.3,23.8,1,1
2,09/24/2018 01:46:04 PM,09/24/2018 01:54:26 PM,N,1,37,37,1,0.91,6.5,0,0.5,0,0,,0.3,7.3,1,1
1,09/24/2018 01:46:08 PM,09/24/2018 02:12:27 PM,N,1,243,164,1,9.1,30,0,0.5,0,0,,0.3,30.8,2,1
2,09/24/2018 01:46:10 PM,09/24/2018 01:53:44 PM,N,1,42,43,1,1.37,7.5,0,0.5,0,0,,0.3,8.3,2,1
1,09/24/2018 01:46:10 PM,09/24/2018 02:02:40 PM,N,1,181,71,1,3.4,14,0,0.5,0,0,,0.3,14.8,2,1
2,09/24/2018 01:46:12 PM,09/24/2018 01:52:20 PM,N,1,95,135,6,1.77,7.5,0,0.5,0,0,,0.3,8.3,2,1
2,09/24/2018 01:46:14 PM,09/24/2018 02:21:08 PM,N,1,36,122,6,10.99,36,0,0.5,0,0,,0.3,36.8,1,1
2,09/24/2018 01:46:15 PM,09/24/2018 02:03:32 PM,N,1,66,113,1,3.45,14.5,0,0.5,3.06,0,,0.3,18.36,1,1
2,09/24/2018 01:46:18 PM,09/24/2018 02:10:18 PM,N,1,9,95,1,4.63,19,0,0.5,0,0,,0.3,19.8,1,1
2,09/24/2018 01:46:19 PM,09/24/2018 01:55:21 PM,N,1,210,91,1,1.89,8.5,0,0.5,0,0,,0.3,9.3,1,1
2,09/24/2018 01:46:22 PM,09/24/2018 02:24:09 PM,N,1,66,234,5,7.7,29.5,0,0.5,2,0,,0.3,32.3,1,1
2,09/24/2018 01:46:26 PM,09/24/2018 01:53:02 PM,N,1,74,42,1,0.8,6,0,0.5,0,0,,0.3,6.8,2,1
2,09/24/2018 01:46:32 PM,09/24/2018 02:08:29 PM,N,1,41,237,1,3.44,16.5,0,0.5,1,0,,0.3,18.3,1,1
2,09/24/2018 01:46:33 PM,09/24/2018 01:50:05 PM,N,1,254,254,1,0.77,4.5,0,0.5,0,0,,0.3,5.3,1,1
1,09/24/2018 01:46:36 PM,09/24/2018 01:52:12 PM,N,1,75,74,1,0.9,5.5,0,0.5,0,0,,0.3,6.3,2,1
2,09/24/2018 01:46:39 PM,09/24/2018 01:54:54 PM,N,1,42,75,1,1.38,7.5,0,0.5,1.66,0,,0.3,9.96,1,1
2,09/24/2018 01:46:40 PM,09/24/2018 02:00:52 PM,N,1,97,249,1,3.29,13,0,0.5,2.76,0,,0.3,16.56,1,1
2,09/24/2018 01:46:42 PM,09/24/2018 01:56:09 PM,N,1,75,166,5,1.52,8,0,0.5,2.2,0,,0.3,11,1,1
2,09/24/2018 01:46:48 PM,09/24/2018 01:53:37 PM,N,1,52,33,1,1.75,7.5,0,0.5,0,0,,0.3,8.3,2,1
2,09/24/2018 01:46:52 PM,09/24/2018 02:21:44 PM,N,1,81,119,1,11.74,35.5,0,0.5,0,0,,0.3,36.3,1,1
2,09/24/2018 01:46:52 PM,09/24/2018 01:56:04 PM,N,1,52,66,1,1.22,7.5,0,0.5,1,0,,0.3,9.3,1,1
1,09/24/2018 01:47:01 PM,09/24/2018 02:06:09 PM,Y,1,129,223,1,3.5,15,0,0.5,0,0,,0.3,15.8,2,1
2,09/24/2018 01:47:04 PM,09/24/2018 02:06:43 PM,N,1,226,234,2,4.12,17,0,0.5,4.71,5.76,,0.3,28.27,1,1
1,09/24/2018 01:47:07 PM,09/24/2018 02:20:37 PM,N,1,52,226,1,7.4,28,0,0.5,3,0,,0.3,31.8,1,1
2,09/24/2018 01:47:12 PM,09/24/2018 01:53:42 PM,N,1,75,75,1,0.73,5.5,0,0.5,0,0,,0.3,6.3,1,1
2,09/24/2018 01:47:14 PM,09/24/2018 02:18:55 PM,N,1,155,181,1,17.66,49.5,0,0.5,0,0,,0.3,50.3,1,1
1,09/24/2018 01:47:27 PM,09/24/2018 01:57:22 PM,N,1,129,138,1,3.8,13,0,0.5,3.45,0,,0.3,17.25,1,1
1,09/24/2018 01:47:28 PM,09/24/2018 01:59:04 PM,N,1,181,49,1,1.7,9.5,0,0.5,2.05,0,,0.3,12.35,1,1
2,09/24/2018 01:47:28 PM,09/24/2018 03:45:57 PM,N,5,180,216,1,39.72,35,0,0,0,0,,0,35,2,2
2,09/24/2018 01:47:37 PM,09/24/2018 02:21:34 PM,N,1,134,38,1,8.67,30.5,0,0.5,0,0,,0.3,31.3,1,1
2,09/24/2018 01:47:42 PM,09/24/2018 02:06:47 PM,N,1,196,216,1,6.52,20.5,0,0.5,5.32,0,,0.3,26.62,1,1
1,09/24/2018 01:47:46 PM,09/24/2018 01:56:21 PM,N,1,166,238,1,1.2,8,0,0.5,2.2,0,,0.3,11,1,1
2,09/24/2018 01:47:48 PM,09/24/2018 01:59:27 PM,N,1,260,129,1,1.92,9.5,0,0.5,0,0,,0.3,10.3,2,1
2,09/24/2018 01:47:51 PM,09/24/2018 01:51:54 PM,N,1,75,151,1,0.76,5,0,0.5,1.16,0,,0.3,6.96,1,1
2,09/24/2018 01:47:53 PM,09/24/2018 01:51:29 PM,N,1,119,119,1,0.96,5,0,0.5,0,0,,0.3,5.8,2,1
2,09/24/2018 01:47:54 PM,09/24/2018 01:48:38 PM,N,1,242,242,1,0.06,2.5,0,0.5,0,0,,0.3,3.3,2,1
1,09/24/2018 01:47:54 PM,09/24/2018 02:15:01 PM,N,1,65,41,1,11.8,35,0,0.5,7.15,0,,0.3,42.95,1,1
2,09/24/2018 01:47:54 PM,09/24/2018 01:50:41 PM,N,1,41,41,1,0.36,4,0,0.5,0.96,0,,0.3,5.76,1,1
2,09/24/2018 01:47:58 PM,09/24/2018 01:56:00 PM,N,1,7,129,1,1.73,8,0,0.5,0,0,,0.3,8.8,2,1
1,09/24/2018 01:48:11 PM,09/24/2018 01:52:04 PM,N,1,82,160,1,0.8,5,0,0.5,0,0,,0.3,5.8,2,1
2,09/24/2018 01:48:12 PM,09/24/2018 02:21:20 PM,N,1,97,177,2,5.17,23.5,0,0.5,0,0,,0.3,24.3,2,1
2,09/24/2018 01:48:12 PM,09/24/2018 01:54:19 PM,N,1,189,61,2,1.02,6.5,0,0.5,5,0,,0.3,14.25,1,1
2,09/24/2018 01:48:12 PM,09/24/2018 01:55:50 PM,N,1,76,76,1,2.22,8.5,0,0.5,0,0,,0.3,9.3,1,1
2,09/24/2018 01:48:20 PM,09/24/2018 02:19:37 PM,N,1,257,158,2,9,30.5,0,0.5,0,5.76,,0.3,37.06,1,1
2,09/24/2018 01:48:20 PM,09/24/2018 01:58:01 PM,N,1,127,244,1,1.55,8.5,0,0.5,0,0,,0.3,9.3,2,1
2,09/24/2018 01:48:22 PM,09/24/2018 02:02:18 PM,N,1,196,82,1,1.58,10,0,0.5,0,0,,0.3,10.8,2,1
1,09/24/2018 01:48:37 PM,09/24/2018 01:54:27 PM,N,1,66,45,1,1.7,7.5,0,0.5,0.5,0,,0.3,8.8,1,1
2,09/24/2018 01:48:40 PM,09/24/2018 01:53:14 PM,N,1,179,7,1,0.72,5,0,0.5,0,0,,0.3,5.8,2,1
2,09/24/2018 01:48:45 PM,09/24/2018 01:58:42 PM,N,1,116,166,2,1.7,9,0,0.5,1.2,0,,0.3,11,1,1
2,09/24/2018 01:48:46 PM,09/24/2018 01:59:38 PM,N,1,61,25,1,2.14,9.5,0,0.5,0,0,,0.3,10.3,2,1
2,09/24/2018 01:48:52 PM,09/24/2018 01:58:08 PM,N,1,255,49,1,1.93,8.5,0,0.5,1.86,0,,0.3,11.16,1,1
2,09/24/2018 01:49:07 PM,09/24/2018 01:50:47 PM,N,1,153,128,1,0.39,3.5,0,0.5,0,0,,0.3,4.3,2,1
2,09/24/2018 01:49:13 PM,09/24/2018 02:08:51 PM,N,1,97,52,1,1.33,12.5,0,0.5,0,0,,0.3,13.3,2,1
2,09/24/2018 01:49:22 PM,09/24/2018 02:05:25 PM,N,1,244,236,1,6.32,20,0,0.5,2,0,,0.3,22.8,1,1
2,09/24/2018 01:49:34 PM,09/24/2018 02:02:55 PM,N,1,33,231,1,2.31,12,0,0.5,2.56,0,,0.3,15.36,1,1
2,09/24/2018 01:49:48 PM,09/24/2018 01:58:37 PM,N,1,25,97,1,1.19,7.5,0,0.5,0,0,,0.3,8.3,2,1
2,09/24/2018 01:49:55 PM,09/24/2018 02:18:13 PM,N,1,129,140,2,5.03,21.5,0,0.5,0,0,,0.3,22.3,2,1
2,09/24/2018 01:49:56 PM,09/24/2018 02:01:46 PM,N,1,235,42,1,2.55,11,0,0.5,0,0,,0.3,11.8,1,1
2,09/24/2018 01:49:58 PM,09/24/2018 02:01:46 PM,N,1,247,159,1,1.37,9.5,0,0.5,0,0,,0.3,10.3,2,1
2,09/24/2018 01:49:58 PM,09/24/2018 02:09:35 PM,N,1,244,138,1,10.53,30,0,0.5,0,5.76,,0.3,36.56,2,1
2,09/24/2018 01:49:59 PM,09/24/2018 01:53:35 PM,N,1,129,260,1,0.53,4.5,0,0.5,1.06,0,,0.3,6.36,1,1
2,09/24/2018 01:50:01 PM,09/24/2018 02:28:10 PM,N,5,121,75,1,15.29,43.36,0,0.5,0,5.76,,0,49.62,1,2
1,09/24/2018 01:50:02 PM,09/24/2018 02:04:51 PM,N,1,42,43,1,2.2,11.5,0,0.5,0,0,,0.3,12.3,2,1
2,09/24/2018 01:50:07 PM,09/24/2018 01:56:42 PM,N,1,182,242,1,0.74,6,0,0.5,0,0,,0.3,6.8,1,1
2,09/24/2018 01:50:11 PM,09/24/2018 01:55:07 PM,N,1,25,40,3,1.03,5,0,0.5,1.45,0,,0.3,7.25,1,1
2,09/24/2018 01:50:16 PM,09/24/2018 02:02:17 PM,N,1,43,263,1,1.77,10,0,0.5,2.7,0,,0.3,13.5,1,1
2,09/24/2018 01:50:17 PM,09/24/2018 02:14:15 PM,N,1,166,141,1,3.85,17.5,0,0.5,0,0,,0.3,18.3,2,1
2,09/24/2018 01:50:19 PM,09/24/2018 02:17:02 PM,N,1,7,16,1,12.44,36.5,0,0.5,0,0,,0.3,37.3,2,1
2,09/24/2018 01:50:22 PM,09/24/2018 01:58:34 PM,N,1,134,102,1,1.95,8.5,0,0.5,0,0,,0.3,9.3,2,1
2,09/24/2018 01:50:22 PM,09/24/2018 01:58:23 PM,N,1,106,261,1,3,11,0,0.5,2,5.76,,0.3,19.56,1,1
2,09/24/2018 01:50:33 PM,09/24/2018 02:08:09 PM,N,1,244,143,1,5.71,20,0,0.5,4.16,0,,0.3,24.96,1,1
2,09/24/2018 01:50:33 PM,09/24/2018 02:16:51 PM,N,1,75,170,5,5.13,22,0,0.5,4.56,0,,0.3,27.36,1,1
2,09/24/2018 01:50:35 PM,09/24/2018 02:03:52 PM,N,1,41,159,1,2.71,11.5,0,0.5,0,0,,0.3,12.3,2,1
2,09/24/2018 01:50:37 PM,09/24/2018 01:55:30 PM,N,1,196,95,2,1.24,6,0,0.5,0,0,,0.3,6.8,2,1
1,09/24/2018 01:50:55 PM,09/24/2018 01:57:33 PM,N,1,52,106,1,1.1,6,0,0.5,1.7,0,,0.3,8.5,1,1
1,09/24/2018 01:50:56 PM,09/24/2018 02:02:17 PM,N,1,196,82,2,1.6,8.5,0,0.5,0,0,,0.3,9.3,2,1
2,09/24/2018 01:51:02 PM,09/24/2018 02:00:04 PM,N,1,97,49,1,1.42,8,0,0.5,0,0,,0.3,8.8,2,1
2,09/24/2018 01:51:03 PM,09/24/2018 02:28:26 PM,N,1,42,142,1,4.63,25.5,0,0.5,0,0,,0.3,26.3,1,1
2,09/24/2018 01:51:04 PM,09/24/2018 02:09:34 PM,N,1,43,237,1,1.98,12,0,0.5,0,0,,0.3,12.8,2,1
2,09/24/2018 01:51:05 PM,09/24/2018 02:15:59 PM,N,1,97,33,1,1.39,15.5,0,0.5,0,0,,0.3,16.3,2,1
2,09/24/2018 01:51:08 PM,09/24/2018 02:24:54 PM,N,1,213,243,1,7.27,27,0,0.5,0,0,,0.3,27.8,1,1
2,09/24/2018 01:51:12 PM,09/24/2018 02:11:24 PM,N,1,75,42,1,3.07,15.5,0,0.5,0,0,,0.3,16.3,2,1
2,09/24/2018 01:51:13 PM,09/24/2018 02:37:42 PM,N,1,97,39,1,6.61,31,0,0.5,6.36,0,,0.3,40.11,1,1
2,09/24/2018 01:51:23 PM,09/24/2018 02:01:39 PM,N,1,95,95,1,0.7,8,0,0.5,0,0,,0.3,8.8,1,1
2,09/24/2018 01:51:26 PM,09/24/2018 02:24:19 PM,N,1,17,49,1,3.38,21,0,0.5,0,0,,0.3,21.8,1,1
2,09/24/2018 01:51:30 PM,09/24/2018 02:18:02 PM,N,1,66,36,1,5.39,21,0,0.5,0,0,,0.3,21.8,2,1
2,09/24/2018 01:51:30 PM,09/24/2018 02:12:04 PM,N,1,152,69,1,3.52,15.5,0,0.5,0,0,,0.3,16.3,2,1
2,09/24/2018 01:51:34 PM,09/24/2018 01:53:41 PM,N,1,65,65,1,0.36,3.5,0,0.5,1.08,0,,0.3,5.38,1,1
2,09/24/2018 01:51:38 PM,09/24/2018 02:07:56 PM,N,1,7,92,1,5.92,19,0,0.5,0,0,,0.3,19.8,2,1
2,09/24/2018 01:51:48 PM,09/24/2018 01:53:55 PM,N,1,75,236,2,0.67,4,0,0.5,0,0,,0.3,4.8,2,1
2,09/24/2018 01:51:50 PM,09/24/2018 01:54:40 PM,N,1,95,95,1,0.61,4.5,0,0.5,1.06,0,,0.3,6.36,1,1
2,09/24/2018 01:51:50 PM,09/24/2018 01:59:13 PM,N,1,173,129,2,1.2,6.5,0,0.5,1,0,,0.3,8.3,1,1
2,09/24/2018 01:51:53 PM,09/24/2018 02:20:59 PM,N,1,181,150,1,12.7,38.5,0,0.5,0,0,,0.3,39.3,1,1
2,09/24/2018 01:51:53 PM,09/24/2018 02:09:36 PM,N,1,82,129,6,1.49,11.5,0,0.5,0,0,,0.3,12.3,2,1
2,09/24/2018 01:51:57 PM,09/24/2018 02:09:02 PM,N,1,260,56,1,3.25,13.5,0,0.5,0,0,,0.3,14.3,1,1
1,09/24/2018 01:51:57 PM,09/24/2018 02:26:21 PM,N,1,228,155,1,14.3,41.5,0,0.5,6.35,0,,0.3,48.65,1,1
1,09/24/2018 01:52:09 PM,09/24/2018 02:01:09 PM,N,1,82,260,1,1,7.5,0,0.5,1.65,0,,0.3,9.95,1,1
2,09/24/2018 01:52:18 PM,09/24/2018 02:00:44 PM,N,1,41,116,1,1.9,8.5,0,0.5,2.32,0,,0.3,11.62,1,1
1,09/24/2018 01:52:21 PM,09/24/2018 02:05:38 PM,N,1,97,33,1,1.2,9.5,0,0.5,0,0,,0.3,10.3,2,1
2,09/24/2018 01:52:22 PM,09/24/2018 02:11:22 PM,N,1,75,138,1,7.54,22.5,0,0.5,0,5.76,,0.3,29.06,2,1
2,09/24/2018 01:52:25 PM,09/24/2018 02:08:16 PM,N,1,55,55,1,2.17,11.5,0,0.5,0,0,,0.3,12.3,2,1
2,09/24/2018 01:52:31 PM,09/24/2018 01:57:20 PM,N,1,75,236,3,0.89,5.5,0,0.5,0,0,,0.3,6.3,2,1
2,09/24/2018 01:52:32 PM,09/24/2018 02:02:37 PM,N,1,130,216,1,1.04,8.5,0,0.5,0,0,,0.3,9.3,2,1
2,09/24/2018 01:52:34 PM,09/24/2018 02:53:05 PM,N,5,77,162,1,13.67,48.62,0,0.5,0,5.76,,0,54.88,1,2
2,09/24/2018 01:52:37 PM,09/24/2018 02:02:54 PM,N,1,223,138,1,2.18,10,0,0.5,0,0,,0.3,10.8,2,1
1,09/24/2018 01:52:45 PM,09/24/2018 02:01:44 PM,N,1,29,150,2,1.4,8,0,0.5,0,0,,0.3,8.8,2,1
1,09/24/2018 01:52:45 PM,09/24/2018 02:23:53 PM,N,1,33,91,1,7.6,27.5,0,0.5,4.25,0,,0.3,32.55,1,1
1,09/24/2018 01:52:58 PM,09/24/2018 02:07:32 PM,N,1,129,92,1,2.8,11.5,0,0.5,0,0,,0.3,12.3,2,1
2,09/24/2018 01:53:00 PM,09/24/2018 02:08:18 PM,N,1,166,244,1,2.64,12.5,0,0.5,2.66,0,,0.3,15.96,1,1
2,09/24/2018 01:53:01 PM,09/24/2018 01:54:57 PM,N,1,43,238,1,0.74,4,0,0.5,0,0,,0.3,4.8,2,1
2,09/24/2018 01:53:08 PM,09/24/2018 02:19:55 PM,N,1,150,26,1,5.83,22,0,0.5,0,0,,0.3,22.8,1,1
2,09/24/2018 01:53:15 PM,09/24/2018 02:13:33 PM,N,1,243,48,1,8.51,26,0,0.5,0,0,,0.3,26.8,2,1
2,09/24/2018 01:53:17 PM,09/24/2018 02:03:19 PM,N,1,82,138,1,3.62,12.5,0,0.5,0,0,,0.3,13.3,2,1
2,09/24/2018 01:53:19 PM,09/24/2018 02:19:57 PM,N,5,192,38,1,10.74,29.76,0,0.5,0,0,,0,30.26,1,2
2,09/24/2018 01:53:27 PM,09/24/2018 02:11:49 PM,N,1,74,238,1,2.99,13.5,0,0.5,2.86,0,,0.3,17.16,1,1
2,09/24/2018 01:53:31 PM,09/25/2018 11:37:58 AM,N,1,7,263,1,4.76,17.5,0,0.5,0,0,,0.3,18.3,2,1
2,09/24/2018 01:53:37 PM,09/24/2018 01:56:48 PM,N,1,75,75,1,0.56,4.5,0,0.5,0,0,,0.3,5.3,2,1
2,09/24/2018 01:53:45 PM,09/24/2018 01:56:24 PM,N,1,49,49,1,0.53,4,0,0.5,0,0,,0.3,4.8,2,1
2,09/24/2018 01:53:56 PM,09/24/2018 02:14:01 PM,N,1,7,130,1,8.91,26.5,0,0.5,0,0,,0.3,27.3,2,1
2,09/24/2018 01:53:58 PM,09/24/2018 02:06:49 PM,N,1,41,238,1,1.84,10,0,0.5,2.16,0,,0.3,12.96,1,1
2,09/24/2018 01:54:00 PM,09/24/2018 02:08:26 PM,N,1,213,3,1,4.29,16,0,0.5,0,0,,0.3,16.8,1,1
2,09/24/2018 01:54:03 PM,09/24/2018 02:10:49 PM,N,1,129,56,1,1.59,11.5,0,0.5,0,0,,0.3,12.3,2,1
1,09/24/2018 01:54:04 PM,09/24/2018 02:17:33 PM,N,1,74,174,1,9.1,28,0,0.5,0,0,,0.3,28.8,2,1
1,09/24/2018 01:54:05 PM,09/24/2018 01:56:51 PM,N,1,43,236,2,0.3,4,0,0.5,0,0,,0.3,4.8,2,1
2,09/24/2018 01:54:08 PM,09/24/2018 02:03:27 PM,N,1,7,179,1,1.24,7.5,0,0.5,0,0,,0.3,8.3,2,1
2,09/24/2018 01:54:13 PM,09/24/2018 02:11:26 PM,N,1,33,113,1,4.87,17,0,0.5,0,0,,0.3,17.8,2,1
2,09/24/2018 01:54:15 PM,09/24/2018 02:03:42 PM,N,1,97,52,1,0.99,7.5,0,0.5,0,0,,0.3,8.3,2,1
2,09/24/2018 01:54:15 PM,09/24/2018 02:09:40 PM,N,1,41,239,1,2.22,12,0,0.5,2.56,0,,0.3,15.36,1,1
2,09/24/2018 01:54:17 PM,09/24/2018 02:05:06 PM,N,1,75,74,1,1.24,8.5,0,0.5,0,0,,0.3,9.3,2,1
1,09/24/2018 01:54:21 PM,09/24/2018 02:17:49 PM,N,1,55,55,1,2.8,16,0,0.5,0,0,,0.3,16.8,2,1
1,09/24/2018 01:54:21 PM,09/24/2018 01:59:24 PM,N,1,181,40,2,1.1,6,0,0.5,2,0,,0.3,8.8,1,1
2,09/24/2018 01:54:27 PM,09/24/2018 01:56:17 PM,N,1,179,179,1,0.45,3.5,0,0.5,0,0,,0.3,4.3,2,1
1,09/24/2018 01:54:30 PM,09/24/2018 01:54:33 PM,N,5,60,60,1,0,0,0,0,0,0,,0,0,3,2
2,09/24/2018 01:54:31 PM,09/24/2018 02:11:42 PM,N,1,165,26,1,2.98,14,0,0.5,0,0,,0.3,14.8,1,1
2,09/24/2018 01:54:36 PM,09/24/2018 02:02:55 PM,N,1,165,165,1,0.07,6.5,0,0.5,0,0,,0.3,7.3,1,1
2,09/24/2018 01:54:40 PM,09/24/2018 02:04:54 PM,N,1,244,243,1,1.32,8.5,0,0.5,0,0,,0.3,9.3,2,1
1,09/24/2018 01:54:42 PM,09/24/2018 01:54:47 PM,N,1,69,69,1,2.9,2.5,0,0.5,0,0,,0.3,3.3,2,1
2,09/24/2018 01:54:44 PM,09/24/2018 01:57:50 PM,N,1,75,74,1,0.63,4.5,0,0.5,0,0,,0.3,5.3,2,1
2,09/24/2018 01:54:44 PM,09/24/2018 01:57:27 PM,N,1,75,74,1,1.05,5,0,0.5,0.2,0,,0.3,6,1,1
2,09/24/2018 01:54:51 PM,09/24/2018 02:09:28 PM,N,1,244,143,1,5.87,18.5,0,0.5,0,0,,0.3,19.3,2,1
2,09/24/2018 01:54:52 PM,09/24/2018 02:02:18 PM,N,1,129,260,1,2.28,9,0,0.5,0,0,,0.3,9.8,2,1
2,09/24/2018 01:54:53 PM,09/24/2018 01:58:23 PM,N,1,42,42,1,0.52,4.5,0,0.5,0,0,,0.3,5.3,1,1
